"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"91282CAY7","Note","7-Year","11/24/2020","11/30/2020","11/30/2027","99.808717"
"9127963T4","Bill","41-Day","11/24/2020","11/27/2020","01/07/2021","99.991458"
"9127962F5","Bill","118-Day","11/24/2020","11/27/2020","03/25/2021","99.970500"
"91282CAS0","Note","1-Year 11-Month","11/24/2020","11/27/2020","10/31/2022","100.003897"
"91282CAX9","Note","2-Year","11/23/2020","11/30/2020","11/30/2022","99.920165"
"91282CAZ4","Note","5-Year","11/23/2020","11/30/2020","11/30/2025","99.891191"
"912796XE4","Bill","13-Week","11/23/2020","11/27/2020","02/25/2021","99.978750"
"912796A33","Bill","26-Week","11/23/2020","11/27/2020","05/27/2021","99.954750"
"912828ZZ6","Note","9-Year 8-Month","11/19/2020","11/30/2020","07/15/2030","111.642995"
"9127965D7","Bill","4-Week","11/19/2020","11/24/2020","12/22/2020","99.994556"
"912796A74","Bill","8-Week","11/19/2020","11/24/2020","01/19/2021","99.989111"
"912810ST6","Bond","20-Year","11/18/2020","11/30/2020","11/15/2040","99.185441"
"912796C72","Bill","105-Day","11/18/2020","11/24/2020","03/09/2021","99.973750"
"912796F20","Bill","154-Day","11/18/2020","11/24/2020","04/27/2021","99.961500"
"912796TY5","Bill","42-Day","11/17/2020","11/19/2020","12/31/2020","99.988917"
"9127964N6","Bill","119-Day","11/17/2020","11/19/2020","03/18/2021","99.968597"
"9127964D8","Bill","13-Week","11/16/2020","11/19/2020","02/18/2021","99.977250"
"9127962Y4","Bill","26-Week","11/16/2020","11/19/2020","05/20/2021","99.949444"
"9127965C9","Bill","4-Week","11/12/2020","11/17/2020","12/15/2020","99.993389"
"912796A66","Bill","8-Week","11/12/2020","11/17/2020","01/12/2021","99.986000"
"912796C23","Bill","105-Day","11/12/2020","11/17/2020","03/02/2021","99.972292"
"912796D97","Bill","154-Day","11/12/2020","11/17/2020","04/20/2021","99.957222"
"912810SS8","Bond","30-Year","11/12/2020","11/16/2020","11/15/2050","98.708151"
"91282CAV3","Note","10-Year","11/10/2020","11/16/2020","11/15/2030","99.191574"
"91282CAW1","Note","3-Year","11/09/2020","11/16/2020","11/15/2023","99.999999"
"9127963L1","Bill","42-Day","11/09/2020","11/12/2020","12/24/2020","99.988917"
"9127964C0","Bill","13-Week","11/09/2020","11/12/2020","02/11/2021","99.974722"
"9127964M8","Bill","119-Day","11/09/2020","11/12/2020","03/11/2021","99.966944"
"912796A25","Bill","26-Week","11/09/2020","11/12/2020","05/13/2021","99.944389"
"9127965B1","Bill","4-Week","11/05/2020","11/10/2020","12/08/2020","99.993778"
"912796A58","Bill","8-Week","11/05/2020","11/10/2020","01/05/2021","99.986778"
"912796B99","Bill","105-Day","11/04/2020","11/10/2020","02/23/2021","99.970833"
"912796D89","Bill","154-Day","11/04/2020","11/10/2020","04/13/2021","99.955083"
"9127963K3","Bill","42-Day","11/03/2020","11/05/2020","12/17/2020","99.990083"
